"year","source","count"
"2015","[Rangaraya Medical College]","1"
"2015","[Huizhou Municipal Central Hospital]","1"
"2015","[Bright Future Pharmaceuticals Factory O/B Bright Future Pharmaceutical Laboratories Limited]","1"
"2015","[Zagazig University]","1"
"2016","[Zealand University Hospital]","11"
"2016","[Royal Devon and Exeter NHS Foundation Trust]","8"
"2016","[Rennes University Hospital]","42"
"2016","[Shahid Beheshti University of Medical Sciences]","11"
"2016","[Ipsen]","12"
"2016","[United Arab Emirates University]","3"
"2016","[Cardioangiologisches Centrum Bethanien]","1"
"2016","[Mesoblast, Ltd.]","1"
"2016","[Fondation Ophtalmologique Adolphe de Rothschild]","76"
"2016","[University of Jazan]","1"
"2016","[MicroPort Orthopedics Inc.]","3"
"2016","[Lightpoint Medical Limited]","1"
"2016","[Hôpital du Valais]","1"
"2016","[Goethe University]","9"
"2016","[Vela Diagnostics]","1"
"2016","[Swiss Tropical & Public Health Institute]","2"
"2016","[Taro Pharmaceuticals USA]","10"
"2016","[Fifth Affiliated Hospital, Sun Yat-Sen University]","1"
"2016","[Rehaklinik Zihlschlacht AG]","1"
"2016","[Shanghai Proton and Heavy Ion Center]","8"
"2016","[Ontario Clinical Oncology Group (OCOG)]","2"
"2016","[Fundacion Miguel Servet]","1"
"2016","[Shenzhen Kangtai Biological Products Co., LTD]","1"
"2016","[ImmunoVaccine Technologies, Inc. (IMV Inc.)]","1"
"2016","[Orient Europharma Co., Ltd.]","1"
"2016","[Yuyu Pharma, Inc.]","1"
"2016","[Jiujiang No.1 People's Hospital]","1"
"2016","[India Diabetes Research Foundation & Dr. A. Ramachandran's Diabetes Hospitals]","3"
"2016","[Fundación Marques de Valdecilla]","3"
"2016","[University of Rome Tor Vergata]","3"
"2016","[Al Baraka Fertility Hospital]","2"
"2016","[Mercy Research]","1"
"2016","[Hospital e Maternidade Dr. Christóvão da Gama]","1"
"2017","[OHSU Knight Cancer Institute]","11"
"2017","[Roswell Park Cancer Institute]","10"
"2017","[Bone and Joint Clinic of Baton Rouge]","1"
"2017","[ReVision Optics, Inc.]","1"
"2017","[Immunogenics, LLC]","1"
"2017","[Beijing Hospital]","8"
"2017","[Jazz Pharmaceuticals]","4"
"2017","[University of Kansas Medical Center]","30"
"2017","[Universitat Jaume I]","5"
"2017","[University Hospital, Akershus]","7"
"2017","[University of Lausanne]","3"
"2016","[Guangzhou Psychiatric Hospital]","1"
"2017","[University of Milan]","7"
"2017","[Johns Hopkins All Children's Hospital]","2"
"2017","[The First Hospital of Hebei Medical University]","1"
"2017","[Public Strategies]","1"
"2017","[Groupe Hospitalier du Havre]","2"
"2017","[Chengdu Kanghong Biotech Co., Ltd.]","5"
"2017","[Sichuan Provincial People's Hospital]","4"
"2017","[Advocate Health Care]","5"
"2017","[Carrick Institute for Graduate Studies]","1"
"2017","[Fundação Educacional Serra dos Órgãos]","2"
"2017","[Lungpacer Medical Inc.]","2"
"2017","[Ono Pharmaceutical Co. Ltd]","5"
"2017","[National Institute of Cancerología]","4"
"2017","[Opera CRO, a TIGERMED Group Company]","1"
"2017","[Kemin Foods LC]","1"
"2017","[Inivata]","1"
"2017","[Tolmar Inc.]","1"
"2017","[Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.]","2"
"2017","[Erzurum Regional Training & Research Hospital]","1"
"2017","[Healthy.io Ltd.]","1"
"2017","[Saint Antoine University Hospital]","1"
"2017","[Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan]","3"
"2017","[Inova Design Solutions Ltd]","1"
"2017","[Composite Interceptive Med Science]","2"
"2017","[LG Chem]","7"
"2017","[Xiamen Innovax Biotech Co., Ltd]","2"
"2017","[Forschungsinstitut der Diabetes Akademie Mergentheim]","1"
"2017","[Perspectum]","3"
"2017","[State Institution, Zaporizhzhia Medical Academy of Post-Graduate Education Ministry of Health of Ukraine]","2"
"2017","[JIMRO Co., Ltd.]","1"
"2017","[Syneos Health]","1"
"2017","[Spry Health]","1"
"2017","[Mainstay Medical]","1"
"2017","[Taisho Pharmaceutical Co., Ltd.]","2"
"2017","[Hellenic Society of Medical Oncology]","2"
"2017","[Shiga University]","1"
"2017","[Zosano Pharma Corporation]","1"
"2017","[mAbxience Research S.L.]","1"
"2017","[Tver Regional Perinatal Center]","1"
"2017","[Center Laboratories, Inc.]","1"
"2017","[Shockwave Medical, Inc.]","1"
"2017","[Apple Inc.]","1"
"2017","[Chinook Therapeutics, Inc.]","1"
"2017","[Southeast Retina Center, Georgia]","1"
"2017","[Vivozon, Inc.]","1"
"2017","[Universidade Estadual do Oeste do Paraná]","1"
"2017","[Lyckeby Starch AB]","1"
"2018","[Shanghai Chest Hospital]","9"
"2018","[Aprea Therapeutics]","2"
"2018","[Sunnaas Rehabilitation Hospital]","3"
"2018","[Thomas Jefferson University]","22"
"2018","[West China Hospital]","24"
"2018","[Aziyo Biologics, Inc.]","1"
"2018","[Vivasure Medical Limited]","1"
"2018","[Shandong Provincial Hospital]","3"
"2018","[Regional Hospital Holstebro]","1"
"2018","[Albany Medical College]","9"
"2018","[BioSensics]","2"
"2018","[Juno Therapeutics, a Subsidiary of Celgene]","4"
"2018","[MiCareo Taiwan Co., Ltd.]","1"
"2018","[Cathay General Hospital]","2"
"2018","[University of Social Sciences and Humanities, Warsaw]","1"
"2018","[Izmir Ataturk Training and Research Hospital]","1"
"2018","[China Medical University, China]","8"
"2018","[Daacro]","1"
"2018","[Istituto Clinico Sant'Ambrogio]","1"
"2018","[Suez Canal University]","3"
"2018","[Transdermal Delivery Solutions Corp]","1"
"2018","[Iuliu Hatieganu University of Medicine and Pharmacy]","2"
"2018","[U.S. Army Medical Research and Development Command]","3"
"2018","[United Allergy Services]","1"
"2018","[Fundatia Bio-Forum]","2"
"2018","[DyAnsys, Inc.]","2"
"2018","[University of Central Florida]","6"
"2018","[BioInvent International AB]","1"
"2018","[Intec Pharma Ltd.]","1"
"2018","[Zephyr Sleep Technologies]","3"
"2018","[Chiesi Canada Corp]","1"
"2018","[Lee's Pharmaceutical Limited]","11"
"2018","[Akeso]","2"
"2018","[Masaryk Hospital Krajská zdravotní a.s.]","1"
"2018","[Cook Biotech Incorporated]","1"
"2018","[An Hsin QingShui Clinic]","1"
"2018","[The Second Affiliated Hospital of Dalian Medical University]","1"
"2018","[Boston Image Reading Center]","1"
"2018","[Ayana Pharma Ltd.,]","1"
"2018","[ARCTEC]","1"
"2018","[TATA CHEMICALS LTD]","1"
"2018","[Hospital del Río Hortega]","1"
"2018","[University Dentistry Clinical Center of Kosovo]","1"
"2019","[CellTrans Inc.]","1"
"2019","[Central South University]","9"
"2019","[Laval University]","29"
"2019","[Southeast University, China]","11"
"2019","[Taipei City Hospital]","3"
"2019","[LMC Diabetes & Endocrinology Ltd.]","5"
"2019","[University of Cape Town]","14"
"2019","[Kiniksa Pharmaceuticals, Ltd.]","4"
"2019","[Alexza Pharmaceuticals, Inc.]","3"
"2019","[Arkansas Children's Hospital Research Institute]","3"
"2019","[Hospital San Carlos, Madrid]","10"
"2019","[ETOP IBCSG Partners Foundation]","2"
"2019","[St. Jude Children's Research Hospital]","15"
"2019","[Clinique Ovo]","2"
"2019","[Beijing Mabworks Biotech Co., Ltd.]","3"
"2019","[Zhejiang DTRM Biopharma]","1"
"2019","[Okogen]","1"
"2019","[Gossamer Bio Inc.]","4"
"2019","[Odonate Therapeutics, Inc.]","2"
"2019","[IVI Sevilla]","2"
"2019","[Hospital de Granollers]","2"
"2019","[InQpharm Group]","1"
"2019","[Kuwait University]","1"
"2019","[Neuroplast]","2"
"2019","[OMNI Medical Services, LLC]","1"
"2019","[Antengene Corporation]","2"
"2019","[Public Health Foundation Enterprises, Inc.]","1"
"2019","[Fundación para el Estudio y Prevención de la Muerte Infantil y Perinatal]","1"
"2019","[Careseng Biotech Co., Ltd.]","1"
"2019","[Vascular Solutions LLC]","1"
"2019","[Our Lady of Lourdes Hospital, Drogheda]","1"
"2019","[Igenomix]","1"
"2019","[Frontier Biotechnologies Inc.]","1"
"2019","[Bekes County Central Hospital]","1"
"2019","[Laikο General Hospital, Athens]","1"
"2019","[Chest Research Foundation, India]","1"
"2019","[Centre Hospitalier de Lens]","1"
"2019","[Liverpool School of Tropical Medicine]","3"
"2019","[Integrated Reproductive Maternal Newborn & Child Health and Nutrition Program, Punjab]","1"
"2019","[Ribon Therapeutics, Inc.]","1"
"2019","[Harvard Pilgrim Health Care]","1"
"2019","[Vinmec Research Institute of Stem Cell and Gene Technology]","2"
"2019","[University of Notre Dame]","2"
"2019","[Institut Guttmann]","1"
"2019","[Carmat SA]","1"
"2019","[An-Najah National University]","1"
"2019","[AventaMed DAC]","1"
"2019","[Celldex Therapeutics]","1"
"2019","[Hospital Quiron Sagrado Corazon]","1"
"2019","[Biobank]","1"
"2019","[N.N. Petrov National Medical Research Center of Oncology]","1"
"2019","[Angion Biomedica Corp]","1"
"2020","[Zydus Lifesciences Limited]","4"
"2020","[Hospices Civils de Lyon]","156"
"2020","[Elysium Health]","1"
"2020","[Azienda Ospedaliera Cardinale G. Panico]","1"
"2020","[Hoffmann-La Roche]","84"
"2020","[GRAIL, LLC]","1"
"2020","[Rajavithi Hospital]","14"
"2020","[Kessler Foundation]","8"
"2020","[Idorsia Pharmaceuticals Ltd.]","11"
"2020","[Middle Tennessee State University]","1"
"2020","[Jouf University]","3"
"2020","[New York Presbyterian Hospital]","1"
"2020","[Centre Hospitalier Sud Francilien]","5"
"2020","[University of Colorado, Boulder]","4"
"2020","[Dr. Reddy's Laboratories Limited]","3"
"2020","[Rocket Pharmaceuticals Inc.]","3"
"2020","[CMC Ambroise Paré]","8"
"2020","[Myway Gentics Srl]","1"
"2020","[Scholar Rock, Inc.]","1"
"2020","[Lianyungang Hospital Affiliated Bengbu Medical College]","1"
"2020","[AlloSource]","2"
"2020","[Rajaie Cardiovascular Medical and Research Center]","2"
"2020","[Johnson & Johnson (China) Investment Ltd.]","2"
"2020","[IRCCS Azienda Ospedaliero-Universitaria di Bologna]","12"
"2020","[Mutah University]","2"
"2020","[Targeting Gut Disease S.R.L.]","1"
"2020","[Hôpital Raymond Poincaré]","1"
"2020","[Scandinavian Critical Care Trials Group]","3"
"2020","[DSM Nutritional Products, Inc.]","2"
"2020","[Food and Health Bureau, Hong Kong]","1"
"2020","[Iqvia Pty Ltd]","1"
"2020","[Synermore Biologics Co., Ltd.]","1"
"2020","[Bournemouth University]","5"
"2020","[Papageorgiou General Hospital]","1"
"2020","[Hospital General San Juan del Rio]","1"
"2020","[Eurnekian Public Hospital]","2"
"2020","[Hospitalsenheden Vest]","2"
"2020","[NDR Medical Technology Pte Ltd]","1"
"2020","[University of Alaska Anchorage]","2"
"2020","[CSEM Centre Suisse d'Electronique et de Microtechnique SA - Recherche et Developpement]","1"
"2020","[Cantonal Hosptal, Baselland]","3"
"2020","[Shanghai Miracogen Inc.]","1"
"2020","[Hôpital Necker-Enfants Malades]","2"
"2020","[Wuhan YZY Biopharma Co., Ltd.]","2"
"2020","[Aerie Pharmaceuticals]","3"
"2020","[Consorci Sanitari del Maresme]","1"
"2020","[Meluha Life Sciences SDN BHD]","1"
"2020","[MyHomeDoc Ltd.]","1"
"2020","[Keio University]","1"
"2020","[Laboratoires Thea]","2"
"2020","[Noxopharm Limited]","1"
"2020","[Gemelli Molise Hospital]","1"
"2020","[McGuire Institute]","1"
"2020","[Michigan Technological University]","1"
"2020","[British Columbia Children's Hospital]","1"
"2020","[Teachers College, Columbia University]","1"
"2020","[Karl Landsteiner Institute for Clinical and Experimental Pneumology]","1"
"2020","[University Hospital Ulm]","1"
"2020","[Quark Pharmaceuticals]","1"
"2020","[Cornea Associates of Texas]","1"
"2021","[Duke University]","116"
"2021","[Reckitt Benckiser Healthcare (UK) Limited]","4"
"2021","[University of California, Merced]","1"
"2021","[University of Kentucky]","50"
"2021","[Medical College of Wisconsin]","38"
"2021","[The First Affiliated Hospital of Soochow University]","31"
"2021","[St. Jude Children's Research Hospital]","17"
"2021","[Rockefeller University]","4"
"2021","[Neurotech Pharmaceuticals]","1"
"2021","[Dilon Technologies Inc.]","1"
"2021","[Insight Lifetech Co., Ltd.]","1"
"2021","[The Leeds Teaching Hospitals NHS Trust]","3"
"2021","[Centre for Innovation and Research in Aging, Canada]","1"
"2021","[University of Puerto Rico]","3"
"2021","[Menssana Research, Inc.]","1"
"2021","[Umm Al-Qura University]","10"
"2021","[CRG UZ Brussel]","2"
"2021","[Ministry of Science and Technology of the People´s Republic of China]","1"
"2021","[Pharma VAM]","1"
"2021","[VZW Cardiovascular Research Center Aalst]","1"
"2021","[Centre Médical Porte Verte]","1"
"2021","[Metro International Biotech, LLC]","2"
"2021","[ToDoMed]","1"
"2021","[Arkansas Children's Hospital Research Institute]","4"
"2021","[Yerkoy State Hospital]","3"
"2021","[Beijing Mabworks Biotech Co., Ltd.]","2"
"2021","[Clinique Ovo]","1"
"2021","[Winterlight Labs]","1"
"2021","[Hikari Dx, Inc.]","1"
"2021","[Taipei City Hospital]","1"
"2021","[IRCCS San Camillo, Venezia, Italy]","3"
"2021","[Angion Biomedica Corp]","4"
"2021","[Xeltis]","1"
"2021","[Genfleet Therapeutics (Shanghai) Inc.]","4"
"2021","[Meiji Gakuin University]","1"
"2021","[Pontificia Universidade Catolica de Sao Paulo]","4"
"2021","[Smart Immune SAS]","2"
"2021","[RPCR, Inc.]","1"
"2021","[Universidade de Passo Fundo]","1"
"2021","[Bar-Ilan University, Israel]","5"
"2021","[EUROS]","3"
"2021","[Polaris Group]","1"
"2021","[Universidad Autónoma de Chile]","1"
"2021","[Ersta Sköndal University College]","1"
"2021","[Cryonove Pharma]","1"
"2021","[Institut Investigacio Sanitaria Pere Virgili]","2"
"2021","[American University]","1"
"2021","[Cellid Co., Ltd.]","1"
"2021","[European University of Madrid]","1"
"2021","[Carolina Eyecare Physicians, LLC]","1"
"2021","[Manusapiens]","1"
"2021","[Entheon Biomedical Corp.]","1"
"2021","[Hospital Las Higueras]","1"
"2021","[Armed Forces Institute of Dentistry, Pakistan]","1"
"2021","[Research Centre for Natural Sciences]","1"
"2021","[Wholesome Wave]","1"
"2022","[KU Leuven]","25"
"2022","[University of Calgary]","52"
"2022","[Infertility Treatment Center Dortmund]","1"
"2022","[Nemours Children's Health System]","2"
"2022","[Loma Linda University]","17"
"2022","[Beijing Jishuitan Hospital]","3"
"2022","[Istanbul Aydın University]","5"
"2022","[Takeda]","53"
"2022","[University Medical Centre Ljubljana]","16"
"2022","[Genexine, Inc.]","1"
"2022","[Kayseri City Hospital]","1"
"2022","[Wenzhou Medical University]","11"
"2022","[German CLL Study Group]","1"
"2022","[Pack Health]","2"
"2022","[Hasan Kalyoncu University]","32"
"2022","[Naval Medical Research Center]","1"
"2022","[NeuTrace, Inc.]","1"
"2022","[PainDrainer AB]","1"
"2022","[Weprom]","2"
"2022","[iCell Gene Therapeutics]","3"
"2022","[University of Las Palmas de Gran Canaria]","6"
"2022","[National Cancer Center, Korea]","4"
"2022","[pfm medical ag]","1"
"2022","[Universitätsmedizin Mannheim]","4"
"2022","[University of Sistan and Baluchestan]","1"
"2022","[King Edward Medical University]","4"
"2022","[Shanghai Pharmaceuticals Holding Co., Ltd]","5"
"2022","[ARCIM Institute Academic Research in Complementary and Integrative Medicine]","2"
"2022","[Med-El Corporation]","2"
"2022","[Summa Health System]","2"
"2022","[Cochlear]","8"
"2022","[Impact Therapeutics, Inc.]","3"
"2022","[Chongqing Traditional Chinese Medicine Hospital]","1"
"2022","[Occlutech International AB]","2"
"2022","[AMIpharm Co., Ltd.]","2"
"2022","[Versailles Hospital]","5"
"2022","[Cingulate Therapeutics]","2"
"2022","[Midwest Center for Metabolic and Cardiovascular Research]","5"
"2022","[Princess Alexandra Hospital, Brisbane, Australia]","2"
"2022","[Philogen S.p.A.]","4"
"2022","[Nuwellis, Inc.]","1"
"2022","[Alzinova AB]","1"
"2022","[Rashid Centre for Diabetes and Research]","1"
"2022","[Kowa Research Institute, Inc.]","3"
"2022","[Fundacion Clinic per a la Recerca Biomédica]","5"
"2022","[Grupo Pulso]","1"
"2022","[Epiceutical Labs]","1"
"2022","[FEMPHARMA Kft.]","1"
"2022","[St. James's Hospital, Ireland]","1"
"2022","[Rhythm Diagnostic Systems]","2"
"2022","[University of Rhode Island]","3"
"2022","[China National Biotec Group Company Limited]","5"
"2022","[SWOG Cancer Research Network]","8"
"2022","[Edwards Lifesciences]","3"
"2022","[selectION Therapeutics GmbH]","1"
"2022","[The Medical Research Network]","1"
"2022","[ITMO University]","1"
"2022","[Saladax Biomedical, Inc.]","1"
"2022","[Carolinas Pain Institute]","1"
"2022","[Z-Systems]","1"
"2022","[OncXerna Theraputics, Inc.]","1"
"2022","[Tmunity Therapeutics]","1"
"2022","[Genuine Research Center, Egypt]","1"
"2022","[Visioneering Technologies, Inc]","1"
"2022","[Korea Health Industry Development Institute]","2"
"2022","[Meander Medical Center]","2"
"2022","[TransGen Biotech Co., LTD]","1"
"2022","[Tripler Army Medical Center]","1"
"2022","[Chr Hansen]","2"
"2022","[Endevica Bio]","1"
"2022","[Centre Hospitalier Princesse Grace]","1"
"2022","[Policlinico Hospital]","2"
"2022","[Molde University College]","1"
"2022","[University of Dundee]","1"
"2022","[Seaborough Life Science B.V.]","1"
"2022","[Gordon Schanzlin New Vision]","1"
"2022","[Pierre Fabre Dermo Cosmetique]","2"
"2022","[Viewpoint Molecular Targeting]","2"
"2022","[Taizhou Hanzhong biomedical co. LTD]","2"
"2022","[Mingge LLC]","1"
"2022","[Plan A Health, Inc]","1"
"2022","[Clinical Operations WCN B.V.]","1"
"2023","[Johns Hopkins University]","29"
"2022","[Tesu Saglik Teknolojileri A.S.]","1"
"2023","[Semmelweis University]","3"
"2023","[Aurora Health Care]","1"
"2023","[Centre Hospitalier Intercommunal Creteil]","4"
"2023","[Pharmtechnology LLC]","1"
"2023","[Children's Hospital Medical Center, Cincinnati]","13"
"2023","[Institut de cancérologie Strasbourg Europe]","4"
"2023","[Addpharma Inc.]","1"
"2023","[Shanghai 10th People's Hospital]","1"
"2023","[West Virginia University]","1"
"2023","[TMRW Life Sciences]","1"
"2023","[Astellas Pharma Inc]","2"
"2023","[Ilsan Cha hospital]","1"
"2023","[Kala Pharmaceuticals, Inc.]","1"
"2023","[Carl Zeiss Meditec, Inc.]","2"
"2023","[Virginia Polytechnic Institute and State University]","6"
"2023","[CorMatrix Cardiovascular, Inc.]","1"
"2023","[Cvaid Medical]","1"
"2023","[EuMelaReg gGmbH]","1"
"2023","[Yusra Medical and Dental College]","1"
"2023","[Western University of Health Sciences]","1"
"2023","[Papworth Hospital NHS Foundation Trust]","2"
"2023","[University of Sarajevo]","1"
"2023","[University Hospital Erlangen]","3"
"2023","[Laboratoires URGO]","1"
"2023","[ASH Research Collaborative]","2"
